Experiment Accession,Experiment Title,Organism Name,Instrument,Submitter,Study Accession,Study Title,Sample Accession,Sample Title,Total Size, Mb,Total RUNs,Total Spots,Total Bases,Library Name,Library Strategy,Library Source,Library Selection
ERX1380929,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082371,,2400.73,1,19141193,3816016078,BCM_BATOSW_r2,WGS,GENOMIC,RANDOM
ERX1380928,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082871,,1393.43,1,10789597,2152870548,BCM_CMCOSW_r1,WGS,GENOMIC,RANDOM
ERX1380927,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082103,,1937.89,1,15381215,3073524421,BCM_AEAOSW_r1,WGS,GENOMIC,RANDOM
ERX1380926,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082589,,2253.68,1,18233507,3639643239,BCM_BNVOSW_r1,WGS,GENOMIC,RANDOM
ERX1380925,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082031,,2136.54,1,16616222,3300458694,BCM_AABOSW_r1,WGS,GENOMIC,RANDOM
ERX1380924,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082148,,3328.99,1,23102692,4433271628,BCM_AGKOSW_r1,WGS,GENOMIC,RANDOM
ERX1380923,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082188,,2250.31,1,18175808,3626927790,BCM_AIPOSW_r1,WGS,GENOMIC,RANDOM
ERX1380922,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082844,,2252.4,1,16728899,3330357515,BCM_CKLOSW_r1,WGS,GENOMIC,RANDOM
ERX1380921,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082422,,1803.79,1,15186127,3038864632,BCM_BDNOSW_r1,WGS,GENOMIC,RANDOM
ERX1380920,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082474,,2558.26,1,20840622,4165973727,BCM_BGLOSW_r1,WGS,GENOMIC,RANDOM
ERX1380919,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082276,,2025.85,1,16835979,3365916252,BCM_APSOSW_r1,WGS,GENOMIC,RANDOM
ERX1380918,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082111,,2793.03,1,21892390,4358322876,BCM_AEKOSW_r1,WGS,GENOMIC,RANDOM
ERX1380917,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082438,,2214.76,1,18876344,3780802996,BCM_BEKOSW_r1,WGS,GENOMIC,RANDOM
ERX1380916,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082788,,2960.2,1,23180145,4609153737,BCM_CGLOSW_r1,WGS,GENOMIC,RANDOM
ERX1380915,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082373,,2553.11,1,20345388,4053355306,BCM_BBAOSW_r1,WGS,GENOMIC,RANDOM
ERX1380914,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082107,,2240.47,1,17874421,3574394995,BCM_AEFOSW_r1,WGS,GENOMIC,RANDOM
ERX1380913,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082837,,1764.83,1,13879087,2772906171,BCM_CKDOSW_r1,WGS,GENOMIC,RANDOM
ERX1380912,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082667,,2029.72,1,15228041,3013263403,BCM_BVCOSW_r1,WGS,GENOMIC,RANDOM
ERX1380911,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082485,,1806.43,1,14130349,2815290719,BCM_BHCOSW_r1,WGS,GENOMIC,RANDOM
ERX1380910,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082761,,2616.53,1,19574050,3863387659,BCM_CETOSW_r1,WGS,GENOMIC,RANDOM
ERX1380909,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082931,,2164.39,1,17062623,3390162192,BCM_CQNOSW_r1,WGS,GENOMIC,RANDOM
ERX1380908,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082873,,1794.42,1,13836299,2760176910,BCM_CMEOSW_r1,WGS,GENOMIC,RANDOM
ERX1380907,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082235,,2165.4,1,16814899,3330249293,BCM_AMLOSW_r1,WGS,GENOMIC,RANDOM
ERX1380906,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082518,,2130.56,1,16660665,3321989374,BCM_BISOSW_r1,WGS,GENOMIC,RANDOM
ERX1380905,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082374,,1876.41,1,15069239,3006099572,BCM_BBBOSW_r1,WGS,GENOMIC,RANDOM
ERX1380904,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082286,,1884.43,1,15653807,3128244328,BCM_AQIOSW_r1,WGS,GENOMIC,RANDOM
ERX1380903,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082541,,3185.41,1,23984099,4762990727,BCM_BLEOSW_r1,WGS,GENOMIC,RANDOM
ERX1380902,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082155,,2478.03,1,18352232,3632942681,BCM_AGTOSW_r1,WGS,GENOMIC,RANDOM
ERX1380901,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082166,,2220.18,1,17365187,3458940621,BCM_AHKOSW_r1,WGS,GENOMIC,RANDOM
ERX1380900,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082604,,2564.86,1,19356812,3827029303,BCM_BPTOSW_r2,WGS,GENOMIC,RANDOM
ERX1380899,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082387,,2417.84,1,18678991,3721974904,BCM_BBROSW_r1,WGS,GENOMIC,RANDOM
ERX1380898,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082180,,1982.07,1,15847652,3158491427,BCM_AIEOSW_r1,WGS,GENOMIC,RANDOM
ERX1380897,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082584,,2688.78,1,21711435,4330249234,BCM_BNNOSW_r1,WGS,GENOMIC,RANDOM
ERX1380896,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082637,,2670.49,1,20388615,4037815131,BCM_BSDOSW_r1,WGS,GENOMIC,RANDOM
ERX1380895,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082875,,1904.83,1,14957536,2986979113,BCM_CMGOSW_r1,WGS,GENOMIC,RANDOM
ERX1380894,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082433,,2176.48,1,18145024,3631666310,BCM_BEEOSW_r1,WGS,GENOMIC,RANDOM
ERX1380893,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082132,,7266.76,1,55097691,10919794837,BCM_AFMOSW_r1,WGS,GENOMIC,RANDOM
ERX1380892,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082855,,1814.33,1,13649426,2717914534,BCM_CLCOSW_r2,WGS,GENOMIC,RANDOM
ERX1380891,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082945,,3537.35,1,25368344,4974563029,BCM_CRIOSW_r2,WGS,GENOMIC,RANDOM
ERX1380890,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082602,,1732.24,1,13565266,2696908226,BCM_BPQOSW_r1,WGS,GENOMIC,RANDOM
ERX1380889,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082557,,2100.24,1,16849343,3363880734,BCM_BMBOSW_r1,WGS,GENOMIC,RANDOM
ERX1380888,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082170,,2597.78,1,21238505,4241961618,BCM_AHPOSW_r1,WGS,GENOMIC,RANDOM
ERX1380887,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082062,,1720.04,1,13830209,2766207223,BCM_ABROSW_r1,WGS,GENOMIC,RANDOM
ERX1380886,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082430,,2979.13,1,24934316,4992832958,BCM_BEBOSW_r1,WGS,GENOMIC,RANDOM
ERX1380885,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082588,,2187.54,1,16615627,3298896486,BCM_BNTOSW_r1,WGS,GENOMIC,RANDOM
ERX1380884,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082428,,2196.42,1,18510037,3707602751,BCM_BDVOSW_r1,WGS,GENOMIC,RANDOM
ERX1380883,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082742,,2277.82,1,17760044,3526483697,BCM_CDTOSW_r1,WGS,GENOMIC,RANDOM
ERX1380882,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082720,,2301.69,1,18039277,3592197624,BCM_CCQOSW_r1,WGS,GENOMIC,RANDOM
ERX1380881,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082503,,2548.8,1,19593737,3900079050,BCM_BIBOSW_r1,WGS,GENOMIC,RANDOM
ERX1380880,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082123,,2678.41,1,20132201,3991447772,BCM_AFCOSW_r1,WGS,GENOMIC,RANDOM
ERX1380879,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082623,,2755.41,1,21329541,4246478821,BCM_BRDOSW_r1,WGS,GENOMIC,RANDOM
ERX1380878,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082232,,2361.66,1,17960508,3563258069,BCM_AMHOSW_r1,WGS,GENOMIC,RANDOM
ERX1380877,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082816,,2291.65,1,17498227,3474364962,BCM_CIBOSW_r1,WGS,GENOMIC,RANDOM
ERX1380876,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082855,,2741.5,1,19607427,3847205037,BCM_CLCOSW_r3,WGS,GENOMIC,RANDOM
ERX1380875,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082747,,2769.02,1,20983786,4167971016,BCM_CEDOSW_r1,WGS,GENOMIC,RANDOM
ERX1380874,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082250,,2606.15,1,20773940,4140716632,BCM_ANIOSW_r1,WGS,GENOMIC,RANDOM
ERX1380873,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082110,,2749.38,1,21900759,4369560561,BCM_AEIOSW_r1,WGS,GENOMIC,RANDOM
ERX1380872,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082911,,2858.77,1,21290505,4231426576,BCM_CPKOSW_r1,WGS,GENOMIC,RANDOM
ERX1380871,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082926,,2503.43,1,18866635,3745329810,BCM_CQHOSW_r1,WGS,GENOMIC,RANDOM
ERX1380870,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082605,,2644.93,1,20039571,3976171406,BCM_BPVOSW_r1,WGS,GENOMIC,RANDOM
ERX1380869,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082405,,2444.87,1,19557853,3907831691,BCM_BCQOSW_r1,WGS,GENOMIC,RANDOM
ERX1380868,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082351,,2524.53,1,19165648,3794636299,BCM_AVSOSW_r1,WGS,GENOMIC,RANDOM
ERX1380867,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082139,,2806.89,1,19797398,3885576311,BCM_AFVOSW_r1,WGS,GENOMIC,RANDOM
ERX1380866,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082366,,2427.51,1,18119400,3586445311,BCM_BANOSW_r1,WGS,GENOMIC,RANDOM
ERX1380865,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082298,,2208.64,1,18106767,3490610546,BCM_ARGOSW_r1,WGS,GENOMIC,RANDOM
ERX1380864,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082610,,2666.43,1,20573134,4095997416,BCM_BQGOSW_r1,WGS,GENOMIC,RANDOM
ERX1380863,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082195,,1937.8,1,15547015,3102895574,BCM_AKEOSW_r1,WGS,GENOMIC,RANDOM
ERX1380862,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082818,,2503.35,1,19420118,3875574218,BCM_CIDOSW_r1,WGS,GENOMIC,RANDOM
ERX1380861,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082204,,2837.5,1,23084331,4613867835,BCM_AKROSW_r1,WGS,GENOMIC,RANDOM
ERX1380860,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082038,,2528.56,1,19712945,3917990437,BCM_AAKOSW_r1,WGS,GENOMIC,RANDOM
ERX1380859,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082858,,2238.16,1,16852692,3353709506,BCM_CLHOSW_r1,WGS,GENOMIC,RANDOM
ERX1380858,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082141,,759.63,1,5343261,1047961631,BCM_AGBOSW_r1,WGS,GENOMIC,RANDOM
ERX1380857,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082448,,2042.62,1,16003275,3190957633,BCM_BFBOSW_r1,WGS,GENOMIC,RANDOM
ERX1380856,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082737,,2630.72,1,19498089,3853397957,BCM_CDNOSW_r1,WGS,GENOMIC,RANDOM
ERX1380855,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082044,,2108.21,1,17213542,3445480112,BCM_AAROSW_r1,WGS,GENOMIC,RANDOM
ERX1380854,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082101,,2517.08,1,19559368,3877854448,BCM_ADTOSW_r1,WGS,GENOMIC,RANDOM
ERX1380853,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082656,,3476.28,1,26109446,5183953975,BCM_BTHOSW_r1,WGS,GENOMIC,RANDOM
ERX1380852,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082934,,2410.2,1,19175136,3816876670,BCM_CQROSW_r1,WGS,GENOMIC,RANDOM
ERX1380851,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082755,,2000.7,1,15800872,3145906543,BCM_CEMOSW_r1,WGS,GENOMIC,RANDOM
ERX1380850,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082120,,2296.57,1,17285395,3422627149,BCM_AEVOSW_r1,WGS,GENOMIC,RANDOM
ERX1380849,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082585,,1617.4,1,12706236,2526674189,BCM_BNPOSW_r1,WGS,GENOMIC,RANDOM
ERX1380848,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082102,,2086.29,1,16210633,3215894121,BCM_ADVOSW_r1,WGS,GENOMIC,RANDOM
ERX1380847,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082825,,2039.03,1,15026676,2986325820,BCM_CILOSW_r2,WGS,GENOMIC,RANDOM
ERX1380846,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082325,,1987.33,1,15212262,3017619093,BCM_ASVOSW_r1,WGS,GENOMIC,RANDOM
ERX1380845,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082758,,1621.79,1,12253827,2430053617,BCM_CEQOSW_r1,WGS,GENOMIC,RANDOM
ERX1380844,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082442,,2243.2,1,17456865,3478021618,BCM_BEQOSW_r1,WGS,GENOMIC,RANDOM
ERX1380843,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082378,,2390.17,1,19231326,3835903094,BCM_BBFOSW_r1,WGS,GENOMIC,RANDOM
ERX1380842,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082383,,3074.05,1,24680669,4923169400,BCM_BBLOSW_r1,WGS,GENOMIC,RANDOM
ERX1380841,Illumina HiSeq 2000 paired end sequencing; Saccharomyces cerevisiae,Saccharomyces cerevisiae,Illumina HiSeq 2000,,ERP014555,The 1002 Saccharomyces cerevisiae Genomes Project,ERS1082770,,2992.69,1,22954834,4555376769,BCM_CFHOSW_r1,WGS,GENOMIC,RANDOM
